2	virgatum-31907
2	virgatum-31893
2	virgatum-31860
2	virgatum-31857
2	virgatum-31852
2	virgatum-31840
2	virgatum-3184
2	virgatum-318102802
2	virgatum-31810
2	virgatum-31807
2	virgatum-31803
2	virgatum-31802
2	virgatum-31796
2	virgatum-31787
2	virgatum-31757
2	virgatum-3174
2	virgatum-31737
2	virgatum-317102802
2	virgatum-31678
2	virgatum-31674
2	virgatum-3166
2	virgatum-31647
2	virgatum-31616
2	virgatum-31614
2	virgatum-316102810
2	virgatum-316102804
2	virgatum-316102801
2	virgatum-31599
2	virgatum-3150
2	virgatum-31491
2	virgatum-31466
2	virgatum-31435
2	virgatum-314102809
2	virgatum-314102805
2	virgatum-31408
2	virgatum-31404
2	virgatum-3139
2	virgatum-31378
2	virgatum-31372
2	virgatum-31363
2	virgatum-31350
2	virgatum-31334
2	virgatum-31307
2	virgatum-31282
2	virgatum-31280
2	virgatum-31270
2	virgatum-31269
2	virgatum-31234
2	virgatum-31216
2	virgatum-312102807
2	virgatum-312102804
2	virgatum-3119
2	virgatum-31189
2	virgatum-31186
2	virgatum-31185
2	virgatum-31158
2	virgatum-31153
2	virgatum-31080
2	virgatum-31056
2	virgatum-31039
2	virgatum-3102807
2	virgatum-31026
2	virgatum-31017
2	virgatum-31014
2	virgatum-30988
2	virgatum-30978
2	virgatum-30903
2	virgatum-30820
2	virgatum-30814
2	virgatum-3078
2	virgatum-30771
2	virgatum-30767
2	virgatum-30756
2	virgatum-30725
2	virgatum-30721
2	virgatum-30715
2	virgatum-30697
2	virgatum-30687
2	virgatum-30662
2	virgatum-30653
2	virgatum-30623
2	virgatum-30613
2	virgatum-30594
2	virgatum-305102803
2	virgatum-30453
2	virgatum-30441
2	virgatum-3043
2	virgatum-3042
2	virgatum-304102801
2	virgatum-30371
2	virgatum-30313
2	virgatum-303102802
2	virgatum-30277
2	virgatum-30257
2	virgatum-30243
2	virgatum-30240
2	virgatum-30216
2	virgatum-302102807
2	virgatum-302
2	virgatum-301102810
2	virgatum-30102802
2	virgatum-3010
2	virgatum-30095
2	virgatum-3004
2	virgatum-30025
2	virgatum-30017
2	virgatum-29959
2	virgatum-29957
2	virgatum-29921
2	virgatum-2992
2	virgatum-29917
2	virgatum-29911
2	virgatum-299102807
2	virgatum-299102803
2	virgatum-29909
2	virgatum-29840
2	virgatum-29758
2	virgatum-29754
2	virgatum-29752
2	virgatum-29740
2	virgatum-29738
2	virgatum-29727
2	virgatum-29717
2	virgatum-297102809
2	virgatum-297102801
2	virgatum-29703
2	virgatum-29662
2	virgatum-29639
2	virgatum-29637
2	virgatum-29626
2	virgatum-29599
2	virgatum-29580
2	virgatum-29552
2	virgatum-295102808
2	virgatum-295102803
2	virgatum-29508
2	virgatum-29507
2	virgatum-29413
2	virgatum-29404
2	virgatum-29377
2	virgatum-2932
2	virgatum-293102809
2	virgatum-29310
2	virgatum-29237
2	virgatum-29224
2	virgatum-29200
2	virgatum-29192
2	virgatum-29183
2	virgatum-29155
2	virgatum-2913
2	virgatum-29102808
2	virgatum-29102806
2	virgatum-29099
2	virgatum-29079
2	virgatum-29075
2	virgatum-29060
2	virgatum-29033
2	virgatum-29017
2	virgatum-29010
2	virgatum-28986
2	virgatum-28954
2	virgatum-28920
2	virgatum-28912
2	virgatum-289102805
2	virgatum-289102804
2	virgatum-28867
2	virgatum-28853
2	virgatum-2885
2	virgatum-28844
2	virgatum-28829
2	virgatum-288102810
2	virgatum-288102809
2	virgatum-288102804
2	virgatum-2878
2	virgatum-28773
2	virgatum-28772
2	virgatum-287102807
2	virgatum-287102801
2	virgatum-28692
2	virgatum-28661
2	virgatum-28653
2	virgatum-28652
2	virgatum-28648
2	virgatum-28632
2	virgatum-286
2	virgatum-28592
2	virgatum-28585
2	virgatum-28578
2	virgatum-28573
2	virgatum-28569
2	virgatum-28567
2	virgatum-28564
2	virgatum-28520
2	virgatum-285102804
2	virgatum-285102803
2	virgatum-28503
2	virgatum-28473
2	virgatum-28469
2	virgatum-28467
2	virgatum-28449
2	virgatum-28440
2	virgatum-28423
2	virgatum-28399
2	virgatum-28390
2	virgatum-28381
2	virgatum-28375
2	virgatum-28351
2	virgatum-28325
2	virgatum-28316
2	virgatum-28258
2	virgatum-28211
2	virgatum-282102808
2	virgatum-282102806
2	virgatum-282102801
2	virgatum-28193
2	virgatum-28177
2	virgatum-28163
2	virgatum-28134
2	virgatum-28127
2	virgatum-2799
2	virgatum-27984
2	virgatum-27980
2	virgatum-27972
2	virgatum-27967
2	virgatum-27947
2	virgatum-27933
2	virgatum-279102803
2	virgatum-279102801
2	virgatum-27877
2	virgatum-27812
2	virgatum-27809
2	virgatum-27805
2	virgatum-2778
2	virgatum-27738
2	virgatum-277
2	virgatum-2768
2	virgatum-27655
2	virgatum-276
2	virgatum-27570
2	virgatum-27566
2	virgatum-27508
2	virgatum-27507
2	virgatum-27473
2	virgatum-27466
2	virgatum-27433
2	virgatum-27417
2	virgatum-274102802
2	virgatum-27397
2	virgatum-27395
2	virgatum-27367
2	virgatum-27350
2	virgatum-27343
2	virgatum-2732
2	virgatum-27288
2	virgatum-27285
2	virgatum-27276
2	virgatum-2726
2	virgatum-27218
2	virgatum-272102808
2	virgatum-2721
2	virgatum-27208
2	virgatum-27175
2	virgatum-27170
2	virgatum-27166
2	virgatum-27165
2	virgatum-27160
2	virgatum-27147
2	virgatum-27093
2	virgatum-27036
2	virgatum-270102807
2	virgatum-270102803
2	virgatum-26991
2	virgatum-2697
2	virgatum-269102809
2	virgatum-2691
2	virgatum-26909
2	virgatum-26907
2	virgatum-26895
2	virgatum-26863
2	virgatum-26836
2	virgatum-268102810
2	virgatum-26805
2	virgatum-26802
2	virgatum-26769
2	virgatum-2676
2	virgatum-26746
2	virgatum-26712
2	virgatum-267102807
2	virgatum-26690
2	virgatum-26684
2	virgatum-26629
2	virgatum-266102801
2	virgatum-26608
2	virgatum-26591
2	virgatum-26578
2	virgatum-265102808
2	virgatum-26510
2	virgatum-26489
2	virgatum-26433
2	virgatum-26428
2	virgatum-264102807
2	virgatum-26387
2	virgatum-26380
2	virgatum-26379
2	virgatum-26375
2	virgatum-26371
2	virgatum-26348
2	virgatum-26339
2	virgatum-26331
2	virgatum-26326
2	virgatum-26316
2	virgatum-263102807
2	virgatum-26284
2	virgatum-26235
2	virgatum-26229
2	virgatum-26211
2	virgatum-2621
2	virgatum-26204
2	virgatum-26169
2	virgatum-26150
2	virgatum-26117
2	virgatum-26116
2	virgatum-261102810
2	virgatum-261102804
2	virgatum-26102807
2	virgatum-26061
2	virgatum-26053
2	virgatum-2605
2	virgatum-26035
2	virgatum-26027
2	virgatum-260102805
2	virgatum-25969
2	virgatum-25965
2	virgatum-25960
2	virgatum-25955
2	virgatum-25953
2	virgatum-25936
2	virgatum-25924
2	virgatum-25906
2	virgatum-25898
2	virgatum-25890
2	virgatum-25876
2	virgatum-25826
2	virgatum-258102801
2	virgatum-25792
2	virgatum-25756
2	virgatum-25719
2	virgatum-25712
2	virgatum-25706
2	virgatum-25680
2	virgatum-25678
2	virgatum-25638
2	virgatum-25636
2	virgatum-256102804
2	virgatum-25609
2	virgatum-25532
2	virgatum-25526
2	virgatum-25525
2	virgatum-25516
2	virgatum-255102809
2	virgatum-255102808
2	virgatum-25505
2	virgatum-25503
2	virgatum-25476
2	virgatum-25467
2	virgatum-254102808
2	virgatum-25374
2	virgatum-25361
2	virgatum-25357
2	virgatum-2535
2	virgatum-2533
2	virgatum-25284
2	virgatum-2528
2	virgatum-25245
2	virgatum-25243
2	virgatum-25231
2	virgatum-252102803
2	virgatum-25193
2	virgatum-25174
2	virgatum-25165
2	virgatum-25161
2	virgatum-251102806
2	virgatum-25108
2	virgatum-25102807
2	virgatum-25084
2	virgatum-25069
2	virgatum-25049
2	virgatum-25014
2	virgatum-25009
2	virgatum-24971
2	virgatum-24956
2	virgatum-24955
2	virgatum-24931
2	virgatum-24926
2	virgatum-249102804
2	virgatum-24897
2	virgatum-24886
2	virgatum-24861
2	virgatum-24847
2	virgatum-2482
2	virgatum-248102807
2	virgatum-24809
2	virgatum-24783
2	virgatum-24749
2	virgatum-247102803
2	virgatum-247102801
2	virgatum-24697
2	virgatum-24597
2	virgatum-24596
2	virgatum-24565
2	virgatum-24560
2	virgatum-24541
2	virgatum-24537
2	virgatum-245102802
2	virgatum-24449
2	virgatum-24417
2	virgatum-244102803
2	virgatum-2441
2	virgatum-24394
2	virgatum-24378
2	virgatum-24373
2	virgatum-24264
2	virgatum-24262
2	virgatum-242102806
2	virgatum-242102802
2	virgatum-24203
2	virgatum-24113
2	virgatum-241102810
2	virgatum-241102808
2	virgatum-241102804
2	virgatum-241102801
2	virgatum-24110
2	virgatum-24102807
2	virgatum-24082
2	virgatum-2408
2	virgatum-24073
2	virgatum-24039
2	virgatum-24018
2	virgatum-23989
2	virgatum-23952
2	virgatum-23950
2	virgatum-23945
2	virgatum-239102807
2	virgatum-23885
2	virgatum-23821
2	virgatum-23814
2	virgatum-2380
2	virgatum-23739
2	virgatum-23736
2	virgatum-23715
2	virgatum-237102809
2	virgatum-237102804
2	virgatum-23664
2	virgatum-23656
2	virgatum-23645
2	virgatum-2364
2	virgatum-23607
2	virgatum-23598
2	virgatum-23595
2	virgatum-23584
2	virgatum-23566
2	virgatum-23550
2	virgatum-23538
2	virgatum-23534
2	virgatum-23504
2	virgatum-23487
2	virgatum-23482
2	virgatum-23471
2	virgatum-23466
2	virgatum-23448
2	virgatum-23443
2	virgatum-23435
2	virgatum-23385
2	virgatum-23383
2	virgatum-23380
2	virgatum-23372
2	virgatum-23361
2	virgatum-23335
2	virgatum-2332
2	virgatum-233102802
2	virgatum-23268
2	virgatum-23252
2	virgatum-23226
2	virgatum-232102810
2	virgatum-23207
2	virgatum-23184
2	virgatum-23177
2	virgatum-231102807
2	virgatum-23102807
2	virgatum-23102801
2	virgatum-23067
2	virgatum-23053
2	virgatum-2303
2	virgatum-230102807
2	virgatum-230102802
2	virgatum-230102801
2	virgatum-22946
2	virgatum-229102806
2	virgatum-22893
2	virgatum-22860
2	virgatum-2285
2	virgatum-22833
2	virgatum-22826
2	virgatum-22813
2	virgatum-22806
2	virgatum-22785
2	virgatum-22750
2	virgatum-22743
2	virgatum-22735
2	virgatum-22731
2	virgatum-22701
2	virgatum-22695
2	virgatum-22685
2	virgatum-22674
2	virgatum-22673
2	virgatum-22643
2	virgatum-22640
2	virgatum-22589
2	virgatum-22586
2	virgatum-2257
2	virgatum-22558
2	virgatum-22546
2	virgatum-22424
2	virgatum-22419
2	virgatum-224102810
2	virgatum-224102808
2	virgatum-22400
2	virgatum-2233
2	virgatum-22275
2	virgatum-2226
2	virgatum-22240
2	virgatum-22217
2	virgatum-22214
2	virgatum-222
2	virgatum-22184
2	virgatum-22170
2	virgatum-2217
2	virgatum-22163
2	virgatum-22159
2	virgatum-22102
2	virgatum-22094
2	virgatum-22076
2	virgatum-22022
2	virgatum-220102810
2	virgatum-220102806
2	virgatum-22007
2	virgatum-22006
2	virgatum-21973
2	virgatum-21972
2	virgatum-21904
2	virgatum-21847
2	virgatum-21838
2	virgatum-21815
2	virgatum-218102810
2	virgatum-218102809
2	virgatum-218102806
2	virgatum-2175
2	virgatum-21741
2	virgatum-21740
2	virgatum-21737
2	virgatum-2173
2	virgatum-217102804
2	virgatum-21677
2	virgatum-21655
2	virgatum-21649
2	virgatum-21596
2	virgatum-21592
2	virgatum-21591
2	virgatum-21562
2	virgatum-21544
2	virgatum-215102802
2	virgatum-21498
2	virgatum-21434
2	virgatum-21424
2	virgatum-21415
2	virgatum-21413
2	virgatum-21409
2	virgatum-21395
2	virgatum-21381
2	virgatum-21380
2	virgatum-21376
2	virgatum-21335
2	virgatum-21326
2	virgatum-213102809
2	virgatum-21287
2	virgatum-21272
2	virgatum-21215
2	virgatum-21201
2	virgatum-21182
2	virgatum-21156
2	virgatum-21151
2	virgatum-21148
2	virgatum-21124
2	virgatum-211102808
2	virgatum-21084
2	virgatum-21029
2	virgatum-210102803
2	virgatum-210102802
2	virgatum-20986
2	virgatum-20978
2	virgatum-20967
2	virgatum-20959
2	virgatum-20944
2	virgatum-20924
2	virgatum-20923
2	virgatum-209102802
2	virgatum-20894
2	virgatum-20875
2	virgatum-20861
2	virgatum-20841
2	virgatum-20817
2	virgatum-208102805
2	virgatum-20807
2	virgatum-20804
2	virgatum-2075
2	virgatum-20711
2	virgatum-2067
2	virgatum-20640
2	virgatum-20629
2	virgatum-20608
2	virgatum-206
2	virgatum-20597
2	virgatum-20594
2	virgatum-20553
2	virgatum-20523
2	virgatum-2052
2	virgatum-20517
2	virgatum-205102806
2	virgatum-20494
2	virgatum-20462
2	virgatum-20461
2	virgatum-20444
2	virgatum-20438
2	virgatum-204102807
2	virgatum-204102805
2	virgatum-204102801
2	virgatum-20396
2	virgatum-20393
2	virgatum-20357
2	virgatum-20347
2	virgatum-203
2	virgatum-20295
2	virgatum-20288
2	virgatum-20285
2	virgatum-20280
2	virgatum-2026
2	virgatum-2022
2	virgatum-20182
2	virgatum-20145
2	virgatum-20143
2	virgatum-201102802
2	virgatum-20102808
2	virgatum-20093
2	virgatum-20079
2	virgatum-20071
2	virgatum-20068
2	virgatum-20047
2	virgatum-20041
2	virgatum-20032
2	virgatum-20020
2	virgatum-20019
2	virgatum-20012
2	virgatum-200102803
2	virgatum-200102802
2	virgatum-2001
2	virgatum-2
2	virgatum-19992
2	virgatum-19906
2	virgatum-1988
2	virgatum-19850
2	virgatum-198102806
2	virgatum-19803
2	virgatum-19795
2	virgatum-19791
2	virgatum-19772
2	virgatum-19713
2	virgatum-197102802
2	virgatum-19708
2	virgatum-19690
2	virgatum-19678
2	virgatum-19674
2	virgatum-19667
2	virgatum-19662
2	virgatum-19620
2	virgatum-19609
2	virgatum-19517
2	virgatum-195102810
2	virgatum-19498
2	virgatum-19457
2	virgatum-194102808
2	virgatum-194102801
2	virgatum-19387
2	virgatum-19357
2	virgatum-19344
2	virgatum-19296
2	virgatum-19239
2	virgatum-19233
2	virgatum-19226
2	virgatum-192102808
2	virgatum-192102806
2	virgatum-192102802
2	virgatum-19203
2	virgatum-19183
2	virgatum-19159
2	virgatum-19147
2	virgatum-19133
2	virgatum-19114
2	virgatum-191102810
2	virgatum-19108
2	virgatum-19102810
2	virgatum-19090
2	virgatum-19084
2	virgatum-19079
2	virgatum-19057
2	virgatum-19034
2	virgatum-19014
2	virgatum-19012
2	virgatum-190102803
2	virgatum-190102802
2	virgatum-1896
2	virgatum-18956
2	virgatum-18930
2	virgatum-189102809
2	virgatum-18904
2	virgatum-18900
2	virgatum-18884
2	virgatum-18832
2	virgatum-188102804
2	virgatum-18810
2	virgatum-18783
2	virgatum-18756
2	virgatum-18744
2	virgatum-187102802
2	virgatum-18644
2	virgatum-18625
2	virgatum-18614
2	virgatum-18602
2	virgatum-18564
2	virgatum-1854
2	virgatum-18535
2	virgatum-185102808
2	virgatum-185102803
2	virgatum-18460
2	virgatum-18426
2	virgatum-18421
2	virgatum-18415
2	virgatum-18412
2	virgatum-184102810
2	virgatum-18359
2	virgatum-18308
2	virgatum-18272
2	virgatum-18237
2	virgatum-18228
2	virgatum-18224
2	virgatum-18212
2	virgatum-182102806
2	virgatum-182102801
2	virgatum-18200
2	virgatum-18174
2	virgatum-18172
2	virgatum-18163
2	virgatum-18150
2	virgatum-18149
2	virgatum-18148
2	virgatum-18115
2	virgatum-1806
2	virgatum-18059
2	virgatum-18053
2	virgatum-17972
2	virgatum-17958
2	virgatum-17938
2	virgatum-17934
2	virgatum-179102807
2	virgatum-17889
2	virgatum-17837
2	virgatum-17816
2	virgatum-178102809
2	virgatum-178102808
2	virgatum-17798
2	virgatum-17750
2	virgatum-177102804
2	virgatum-17707
2	virgatum-1770
2	virgatum-177
2	virgatum-176102806
2	virgatum-17605
2	virgatum-1760
2	virgatum-17594
2	virgatum-17577
2	virgatum-17575
2	virgatum-17574
2	virgatum-17572
2	virgatum-17564
2	virgatum-175102805
2	virgatum-17495
2	virgatum-17482
2	virgatum-17436
2	virgatum-17433
2	virgatum-17431
2	virgatum-17423
2	virgatum-174102801
2	virgatum-17358
2	virgatum-17311
2	virgatum-173102801
2	virgatum-17282
2	virgatum-17265
2	virgatum-17230
2	virgatum-17211
2	virgatum-1719
2	virgatum-17188
2	virgatum-17165
2	virgatum-17157
2	virgatum-17135
2	virgatum-17103
2	virgatum-17102806
2	virgatum-17080
2	virgatum-17063
2	virgatum-17062
2	virgatum-17053
2	virgatum-17051
2	virgatum-17042
2	virgatum-17032
2	virgatum-17015
2	virgatum-17002
2	virgatum-16974
2	virgatum-16934
2	virgatum-16929
2	virgatum-16926
2	virgatum-169102807
2	virgatum-16860
2	virgatum-16831
2	virgatum-16775
2	virgatum-16772
2	virgatum-16753
2	virgatum-16747
2	virgatum-16705
2	virgatum-16678
2	virgatum-16669
2	virgatum-16631
2	virgatum-16629
2	virgatum-16608
2	virgatum-16583
2	virgatum-1652
2	virgatum-165102801
2	virgatum-16491
2	virgatum-16456
2	virgatum-16433
2	virgatum-164102809
2	virgatum-163102808
2	virgatum-163102806
2	virgatum-163102803
2	virgatum-163102802
2	virgatum-16298
2	virgatum-16265
2	virgatum-16251
2	virgatum-1625
2	virgatum-16199
2	virgatum-16194
2	virgatum-16180
2	virgatum-16175
2	virgatum-16133
2	virgatum-16119
2	virgatum-16112
2	virgatum-16102802
2	virgatum-16102
2	virgatum-1610
2	virgatum-1608
2	virgatum-160102805
2	virgatum-15951
2	virgatum-15943
2	virgatum-15929
2	virgatum-15913
2	virgatum-159102803
2	virgatum-159
2	virgatum-15847
2	virgatum-15834
2	virgatum-15832
2	virgatum-158102809
2	virgatum-15803
2	virgatum-1580
2	virgatum-15779
2	virgatum-15774
2	virgatum-15768
2	virgatum-15740
2	virgatum-157102810
2	virgatum-157102803
2	virgatum-15702
2	virgatum-15670
2	virgatum-15652
2	virgatum-15611
2	virgatum-15582
2	virgatum-15572
2	virgatum-15513
2	virgatum-15506
2	virgatum-15503
2	virgatum-15491
2	virgatum-15482
2	virgatum-15467
2	virgatum-15417
2	virgatum-15351
2	virgatum-15328
2	virgatum-153102808
2	virgatum-153102804
2	virgatum-153102801
2	virgatum-15293
2	virgatum-15280
2	virgatum-15261
2	virgatum-15251
2	virgatum-15234
2	virgatum-15217
2	virgatum-15213
2	virgatum-152102804
2	virgatum-1520
2	virgatum-15199
2	virgatum-15192
2	virgatum-15183
2	virgatum-15182
2	virgatum-15176
2	virgatum-15165
2	virgatum-1515
2	virgatum-15123
2	virgatum-15072
2	virgatum-15046
2	virgatum-15027
2	virgatum-14975
2	virgatum-14960
2	virgatum-14958
2	virgatum-14945
2	virgatum-1494
2	virgatum-149102803
2	virgatum-14887
2	virgatum-14868
2	virgatum-1485
2	virgatum-14843
2	virgatum-14839
2	virgatum-148102808
2	virgatum-148
2	virgatum-14724
2	virgatum-14711
2	virgatum-147102803
2	virgatum-1471
2	virgatum-14702
2	virgatum-14680
2	virgatum-14654
2	virgatum-14651
2	virgatum-146102810
2	virgatum-146102806
2	virgatum-14598
2	virgatum-14589
2	virgatum-14576
2	virgatum-14567
2	virgatum-1454
2	virgatum-14503
2	virgatum-14471
2	virgatum-14458
2	virgatum-14441
2	virgatum-14438
2	virgatum-144102807
2	virgatum-144102803
2	virgatum-14398
2	virgatum-14397
2	virgatum-14358
2	virgatum-14327
2	virgatum-14318
2	virgatum-14290
2	virgatum-14283
2	virgatum-14279
2	virgatum-14271
2	virgatum-14266
2	virgatum-14253
2	virgatum-14214
2	virgatum-142
2	virgatum-14126
2	virgatum-1406
2	virgatum-14049
2	virgatum-14019
2	virgatum-1398
2	virgatum-13977
2	virgatum-13921
2	virgatum-13919
2	virgatum-13914
2	virgatum-139102803
2	virgatum-13873
2	virgatum-13871
2	virgatum-13866
2	virgatum-13851
2	virgatum-13846
2	virgatum-13821
2	virgatum-138102805
2	virgatum-13810
2	virgatum-13801
2	virgatum-13771
2	virgatum-13760
2	virgatum-13757
2	virgatum-13746
2	virgatum-13735
2	virgatum-13733
2	virgatum-13717
2	virgatum-137102801
2	virgatum-13662
2	virgatum-13601
2	virgatum-13552
2	virgatum-13548
2	virgatum-13546
2	virgatum-13486
2	virgatum-13467
2	virgatum-13444
2	virgatum-13428
2	virgatum-13348
2	virgatum-13347
2	virgatum-13336
2	virgatum-13335
2	virgatum-133102809
2	virgatum-133102802
2	virgatum-13294
2	virgatum-13260
2	virgatum-13230
2	virgatum-13228
2	virgatum-132102809
2	virgatum-132102808
2	virgatum-13210
2	virgatum-13146
2	virgatum-13102805
2	virgatum-13095
2	virgatum-1309
2	virgatum-13089
2	virgatum-13076
2	virgatum-13047
2	virgatum-13019
2	virgatum-12986
2	virgatum-12978
2	virgatum-12958
2	virgatum-12953
2	virgatum-12924
2	virgatum-129102810
2	virgatum-129102804
2	virgatum-129102802
2	virgatum-12891
2	virgatum-12887
2	virgatum-12872
2	virgatum-12870
2	virgatum-12832
2	virgatum-12825
2	virgatum-12812
2	virgatum-128102804
2	virgatum-12795
2	virgatum-12792
2	virgatum-12749
2	virgatum-127102810
2	virgatum-127102803
2	virgatum-12702
2	virgatum-126102806
2	virgatum-126102805
2	virgatum-126102803
2	virgatum-12606
2	virgatum-12605
2	virgatum-12598
2	virgatum-12531
2	virgatum-12516
2	virgatum-12514
2	virgatum-12474
2	virgatum-12445
2	virgatum-12432
2	virgatum-124102809
2	virgatum-124102801
2	virgatum-12359
2	virgatum-12358
2	virgatum-12313
2	virgatum-123102807
2	virgatum-12308
2	virgatum-12285
2	virgatum-12273
2	virgatum-122102805
2	virgatum-122102803
2	virgatum-12167
2	virgatum-12112
2	virgatum-12102808
2	virgatum-12090
2	virgatum-12081
2	virgatum-12049
2	virgatum-12045
2	virgatum-12026
2	virgatum-120102808
2	virgatum-120102807
2	virgatum-11975
2	virgatum-11968
2	virgatum-11959
2	virgatum-11938
2	virgatum-11911
2	virgatum-11894
2	virgatum-11886
2	virgatum-11873
2	virgatum-1186
2	virgatum-1182
2	virgatum-11812
2	virgatum-11748
2	virgatum-11747
2	virgatum-11732
2	virgatum-11723
2	virgatum-11711
2	virgatum-11704
2	virgatum-11692
2	virgatum-11659
2	virgatum-11650
2	virgatum-11637
2	virgatum-11634
2	virgatum-11575
2	virgatum-11573
2	virgatum-11567
2	virgatum-1153
2	virgatum-11481
2	virgatum-11458
2	virgatum-11414
2	virgatum-11412
2	virgatum-114102810
2	virgatum-11401
2	virgatum-11400
2	virgatum-1138
2	virgatum-11325
2	virgatum-11323
2	virgatum-113102808
2	virgatum-113102806
2	virgatum-11269
2	virgatum-11262
2	virgatum-11254
2	virgatum-11250
2	virgatum-11242
2	virgatum-11236
2	virgatum-1123
2	virgatum-11226
2	virgatum-11176
2	virgatum-11173
2	virgatum-11160
2	virgatum-11110
2	virgatum-11109
2	virgatum-11099
2	virgatum-11093
2	virgatum-11089
2	virgatum-11047
2	virgatum-11015
2	virgatum-11002
2	virgatum-10980
2	virgatum-10971
2	virgatum-10969
2	virgatum-10966
2	virgatum-10954
2	virgatum-10923
2	virgatum-109102809
2	virgatum-1091
2	virgatum-10888
2	virgatum-10841
2	virgatum-10810
2	virgatum-10807
2	virgatum-10699
2	virgatum-10689
2	virgatum-10665
2	virgatum-10664
2	virgatum-10629
2	virgatum-10578
2	virgatum-10569
2	virgatum-10563
2	virgatum-10553
2	virgatum-10541
2	virgatum-10524
2	virgatum-10498
2	virgatum-10453
2	virgatum-10430
2	virgatum-104102805
2	virgatum-10395
2	virgatum-10350
2	virgatum-10320
2	virgatum-10305
2	virgatum-102760
2	virgatum-102724
2	virgatum-102722
2	virgatum-102688
2	virgatum-102685
2	virgatum-102675
2	virgatum-10265
2	virgatum-102591
2	virgatum-102570
2	virgatum-10257
2	virgatum-102557
2	virgatum-102530
2	virgatum-102524
2	virgatum-102487
2	virgatum-102436
2	virgatum-10240
2	virgatum-102313
2	virgatum-1023
2	virgatum-102294
2	virgatum-102186
2	virgatum-102178
2	virgatum-102159
2	virgatum-102151
2	virgatum-102146
2	virgatum-10213
2	virgatum-10212
2	virgatum-102107
2	virgatum-102102801
2	virgatum-102095
2	virgatum-102039
2	virgatum-102038
2	virgatum-101993
2	virgatum-101986
2	virgatum-101947
2	virgatum-101925
2	virgatum-101902
2	virgatum-101892
2	virgatum-101889
2	virgatum-101879
2	virgatum-101876
2	virgatum-101855
2	virgatum-101846
2	virgatum-101754
2	virgatum-101753
2	virgatum-101725
2	virgatum-101715
2	virgatum-1017
2	virgatum-101698
2	virgatum-101647
2	virgatum-101635
2	virgatum-10160
2	virgatum-101576
2	virgatum-10151
2	virgatum-101505
2	virgatum-101468
2	virgatum-1014
2	virgatum-101362
2	virgatum-101330
2	virgatum-101294
2	virgatum-101245
2	virgatum-101239
2	virgatum-101238
2	virgatum-101219
2	virgatum-101210
2	virgatum-101199
2	virgatum-101164
2	virgatum-101148
2	virgatum-101145
2	virgatum-101099
2	virgatum-101079
2	virgatum-101054
2	virgatum-101031
2	virgatum-10102809
2	virgatum-101007
2	virgatum-101006
2	virgatum-10099
2	virgatum-100965
2	virgatum-100940
2	virgatum-10093
2	virgatum-100903
2	virgatum-100896
2	virgatum-100837
2	virgatum-10081
2	virgatum-1008
2	virgatum-100792
2	virgatum-100747
2	virgatum-100744
2	virgatum-100690
2	virgatum-100658
2	virgatum-100651
2	virgatum-100602
2	virgatum-100565
2	virgatum-100508
2	virgatum-100502
2	virgatum-100478
2	virgatum-100425
2	virgatum-10042
2	virgatum-100418
2	virgatum-100414
2	virgatum-100411
2	virgatum-100358
2	virgatum-100349
2	virgatum-100308
2	virgatum-100306
2	virgatum-100267
2	virgatum-100260
2	virgatum-10026
2	virgatum-100244
2	virgatum-100239
2	virgatum-100178
2	virgatum-100162
2	virgatum-100144
2	virgatum-100064
2	virgatum-100060
2	virgatum-100031
2	virgatum-100021
2	virgatum-100013
2	virgatum-10001
2	virgatum-100004
2	vip3
2	violaxanthin
2	vil1
2	viii-2
2	viia-like
2	vicilin-like
2	vhs1
2	vesicle-fusing
2	vernalization-insensitive
2	vcputative
2	var3
2	vamp721
2	vad1
2	vaculor
2	uvrd
2	uv-induced
2	uv
2	utp
2	usp6
2	uso1-related
2	uso1
2	uri
2	urf
2	ureg
2	ured
2	uptake-b
2	upstream
2	upl2
2	upf2
2	upf0420
2	upf0363
2	upf0326
2	upf0308
2	upf0197
2	upf0195
2	upf0131
2	upf0090
2	upa23
2	up-9a
2	uos1
2	unidentified
2	unc-50
2	ump1
2	ump-cmp
2	ultrapetala
2	ugt98b4
2	ugt74h5
2	ugt710f3
2	udpglucose
2	udp-n-acetylglucosamine--dolichyl-phosphate
2	udp-n-acetylgalactosamine
2	udp-galactose
2	ubq4
2	ubiquitinating
2	ubiquitin-fusion
2	ubiquitin-60s
2	ubiquinone-binding
2	ubiquilin-1
2	ubc24
2	u4
2	tyrosyl-dna
2	type-7-a
2	type-6
2	type-2
2	type-1
2	typa
2	tvp15
2	tumor-related
2	tuftelin
2	tudor
2	tubulin6
2	tubulin4
2	tubulin1
2	ttn10
2	tssc1
2	tsr1
2	ts
2	tryptophanyl-trna
2	trypsin-like
2	trub
2	trna-ribosyltransferase
2	trna-nucleotidyltransferase
2	trm
2	triphosphate
2	tripeptidyl
2	trichohyalin
2	trfl6
2	trf-like
2	trehalose-phosphate
2	transporting
2	transporter1
2	transmission
2	transmembrane-40
2	translocator2
2	translocator-like
2	translocating
2	translin
2	translationally-controlled
2	translationally
2	transforming
2	transferase1
2	transcarbamoylase
2	transacylase
2	trans-caffeoyl-coa
2	trans-2-enoyl-coa
2	traf-like
2	tract
2	trab
2	tpt1
2	tpk1
2	tpc1
2	tparl
2	tousled-like
2	tousled
